mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53403102,12,12101,2021,05,2,1,6258
53403102,12,12101,2021,05,2,2,5690
53403110,12,12101,2021,05,0,0,7344
53403110,12,12101,2021,05,0,1,7640
53403110,12,12101,2021,05,0,2,7449
53403110,12,12101,2021,05,1,0,6243
53403110,12,12101,2021,05,1,1,7278
53403110,12,12101,2021,05,1,2,6538
53403110,12,12101,2021,05,2,0,6705
53403110,12,12101,2021,05,2,1,7430
53403110,12,12101,2021,05,2,2,6920
53403111,12,12101,2021,05,0,0,4074
53403111,12,12101,2021,05,0,1,3574
53403111,12,12101,2021,05,0,2,3694
53403111,12,12101,2021,05,1,0,2304
53403111,12,12101,2021,05,1,1,3505
53403111,12,12101,2021,05,1,2,2940
53403111,12,12101,2021,05,2,0,3046
53403111,12,12101,2021,05,2,1,3534
53403111,12,12101,2021,05,2,2,3256
53403112,12,12101,2021,05,0,0,2695
53403112,12,12101,2021,05,0,1,3547
53403112,12,12101,2021,05,0,2,3343
53403112,12,12101,2021,05,1,0,1922
53403112,12,12101,2021,05,1,1,3556
53403112,12,12101,2021,05,1,2,2920
53403112,12,12101,2021,05,2,0,2246
53403112,12,12101,2021,05,2,1,3552
53403112,12,12101,2021,05,2,2,3097
53403120,12,12101,2021,05,0,0,6050
53403120,12,12101,2021,05,0,1,5577
53403120,12,12101,2021,05,0,2,5732
53403120,12,12101,2021,05,1,0,12917
53403120,12,12101,2021,05,1,1,7467
53403120,12,12101,2021,05,1,2,9721
53403120,12,12101,2021,05,2,0,10037
53403120,12,12101,2021,05,2,1,6675
53403120,12,12101,2021,05,2,2,8049
53403121,12,12101,2021,05,0,0,4034
53403121,12,12101,2021,05,0,1,4434
53403121,12,12101,2021,05,0,2,4154
53403121,12,12101,2021,05,1,0,3764
53403121,12,12101,2021,05,1,1,4805
53403121,12,12101,2021,05,1,2,4128
53403121,12,12101,2021,05,2,0,3877
53403121,12,12101,2021,05,2,1,4649
53403121,12,12101,2021,05,2,2,4139
53403130,12,12101,2021,05,0,0,7579
53403130,12,12101,2021,05,0,1,7442
53403130,12,12101,2021,05,0,2,7604
53403130,12,12101,2021,05,1,0,7533
53403130,12,12101,2021,05,1,1,7446
53403130,12,12101,2021,05,1,2,7518
53403130,12,12101,2021,05,2,0,7552
53403130,12,12101,2021,05,2,1,7445
53403130,12,12101,2021,05,2,2,7554
53403131,12,12101,2021,05,0,0,6733
53403131,12,12101,2021,05,0,1,5489
53403131,12,12101,2021,05,0,2,5984
53403131,12,12101,2021,05,1,0,6430
53403131,12,12101,2021,05,1,1,5339
53403131,12,12101,2021,05,1,2,6122
53403131,12,12101,2021,05,2,0,6557
53403131,12,12101,2021,05,2,1,5402
53403131,12,12101,2021,05,2,2,6064
53403075,12,12102,2021,05,0,0,9307
53403075,12,12102,2021,05,0,1,10917
53403075,12,12102,2021,05,0,2,10428
53403075,12,12102,2021,05,1,0,8229
53403075,12,12102,2021,05,1,1,11312
53403075,12,12102,2021,05,1,2,9808
53403075,12,12102,2021,05,2,0,8681
53403075,12,12102,2021,05,2,1,11146
53403075,12,12102,2021,05,2,2,10068
53403084,12,12102,2021,05,0,0,18058
53403084,12,12102,2021,05,0,1,17876
53403084,12,12102,2021,05,0,2,17909
53403084,12,12102,2021,05,1,0,15676
53403084,12,12102,2021,05,1,1,16890
53403084,12,12102,2021,05,1,2,16316
53403084,12,12102,2021,05,2,0,16675
53403084,12,12102,2021,05,2,1,17304
53403084,12,12102,2021,05,2,2,16984
53403085,12,12102,2021,05,0,0,10140
53403085,12,12102,2021,05,0,1,12558
53403085,12,12102,2021,05,0,2,11450
53403085,12,12102,2021,05,1,0,8550
53403085,12,12102,2021,05,1,1,12922
53403085,12,12102,2021,05,1,2,10996
53403085,12,12102,2021,05,2,0,9217
53403085,12,12102,2021,05,2,1,12769
53403085,12,12102,2021,05,2,2,11186
53403086,12,12102,2021,05,0,0,7007
53403086,12,12102,2021,05,0,1,8474
53403086,12,12102,2021,05,0,2,7869
53403086,12,12102,2021,05,1,0,5309
53403086,12,12102,2021,05,1,1,8019
53403086,12,12102,2021,05,1,2,7003
53403086,12,12102,2021,05,2,0,6021
53403086,12,12102,2021,05,2,1,8210
53403086,12,12102,2021,05,2,2,7366
53403087,12,12102,2021,05,0,0,8346
53403087,12,12102,2021,05,0,1,10261
53403087,12,12102,2021,05,0,2,9623
53403087,12,12102,2021,05,1,0,5851
53403087,12,12102,2021,05,1,1,9861
53403087,12,12102,2021,05,1,2,7927
53403087,12,12102,2021,05,2,0,6897
53403087,12,12102,2021,05,2,1,10028
53403087,12,12102,2021,05,2,2,8638
53403094,12,12102,2021,05,0,0,11099
53403094,12,12102,2021,05,0,1,12394
53403094,12,12102,2021,05,0,2,12015
53403094,12,12102,2021,05,1,0,10828
53403094,12,12102,2021,05,1,1,13974
53403094,12,12102,2021,05,1,2,12865
53403094,12,12102,2021,05,2,0,10942
53403094,12,12102,2021,05,2,1,13311
53403094,12,12102,2021,05,2,2,12509
53403095,12,12102,2021,05,0,0,6243
53403095,12,12102,2021,05,0,1,7505
53403095,12,12102,2021,05,0,2,6911
53403095,12,12102,2021,05,1,0,5119
53403095,12,12102,2021,05,1,1,7016
53403095,12,12102,2021,05,1,2,6029
53403095,12,12102,2021,05,2,0,5590
53403095,12,12102,2021,05,2,1,7221
53403095,12,12102,2021,05,2,2,6399
53403096,12,12102,2021,05,0,0,4498
53403096,12,12102,2021,05,0,1,4487
53403096,12,12102,2021,05,0,2,4535
53403096,12,12102,2021,05,1,0,3185
53403096,12,12102,2021,05,1,1,4333
53403096,12,12102,2021,05,1,2,3775
53403096,12,12102,2021,05,2,0,3736
53403096,12,12102,2021,05,2,1,4398
53403096,12,12102,2021,05,2,2,4094
53403097,12,12102,2021,05,0,0,4734
53403097,12,12102,2021,05,0,1,5188
53403097,12,12102,2021,05,0,2,4943
53403097,12,12102,2021,05,1,0,3856
53403097,12,12102,2021,05,1,1,5059
53403097,12,12102,2021,05,1,2,4450
53403097,12,12102,2021,05,2,0,4224
53403097,12,12102,2021,05,2,1,5114
53403097,12,12102,2021,05,2,2,4657
53404003,12,12102,2021,05,0,0,16610
53404003,12,12102,2021,05,0,1,19732
53404003,12,12102,2021,05,0,2,18504
53404003,12,12102,2021,05,1,0,15275
53404003,12,12102,2021,05,1,1,19739
53404003,12,12102,2021,05,1,2,17875
53404003,12,12102,2021,05,2,0,15835
53404003,12,12102,2021,05,2,1,19736
53404003,12,12102,2021,05,2,2,18139
53404004,12,12102,2021,05,0,0,4287
53404004,12,12102,2021,05,0,1,4975
53404004,12,12102,2021,05,0,2,4637
